epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,0.6910793781280518,0.5874157858735781,0.5464939173759416,0.5630411255411255,0.6789902603856092,0.18233872730126385,0.5700252173585758,0.5277688304355239,0.5690184049079755,0.6853303471444568,0.20498001542269695,0.6143687107638147,0.5723772581633797,0.5699815837937385,0.6846725185685347,0.20397705415453962
1,0.8938164114952087,0.6507014134855045,0.5821805435061834,0.538961038961039,0.6842105263157895,0.19871919940170218,0.5860965787195604,0.5312329456866464,0.5276073619631901,0.6778242677824268,0.15289415743128767,0.6479553941169887,0.5679775505303646,0.5423572744014733,0.684043229497775,0.1915337033023
2,0.686188280582428,0.6388468696707333,0.5770349961681349,0.5303030303030303,0.6802946593001842,0.1752680707584426,0.5829444088975875,0.5326995127332512,0.5214723926380368,0.6743215031315241,0.12452441171884351,0.626327374350939,0.5504099881171922,0.5313075506445673,0.6796727501573316,0.16621992388854695
3,0.6971407532691956,0.6621747097599371,0.6019521671557373,0.6209415584415584,0.7163393399473578,0.32687396665007445,0.5968610034250442,0.5574631482441735,0.5874233128834356,0.6882966396292005,0.22937115033346092,0.6587575335171563,0.5759682163338717,0.6261510128913443,0.717663421418637,0.3313541131112774
4,0.662626326084137,0.6953050331702929,0.6359074321033105,0.6439393939393939,0.7083333333333334,0.32085194284130336,0.641330121570251,0.6096548939038227,0.6042944785276073,0.6658031088082902,0.22434059798722034,0.7061987661480961,0.6280218781769082,0.6546961325966851,0.7139588100686499,0.33995005182504245
5,0.6612892150878906,0.7139112015329548,0.6577164635421875,0.6555735930735931,0.7107475573733243,0.33660403838428526,0.6658135420979336,0.6403169023195756,0.602760736196319,0.6596583442838371,0.21807220118654713,0.7289154787704893,0.6573876250608485,0.6639042357274402,0.7190146266358738,0.3563708185773544
6,0.6605843305587769,0.7219721566312476,0.6728380091891824,0.6507034632034632,0.7027400414460051,0.32177212342196315,0.6804734841356468,0.6527638663760826,0.6165644171779141,0.6684350132625995,0.24545263493118089,0.7399753772269874,0.6865042067196266,0.6675874769797422,0.7150749802683505,0.35550672424296037
7,0.6368064880371094,0.7412482899495887,0.7064138562868315,0.6347402597402597,0.7091770788453253,0.313698811352294,0.7065094659189282,0.6900433256731362,0.5996932515337423,0.6851628468033776,0.23743034846819977,0.7609691740518028,0.7201418741529151,0.6445672191528545,0.7182481751824817,0.33923215838004334
8,0.6339647769927979,0.7613601225614212,0.7305095580520213,0.6193181818181818,0.7070580886945659,0.2980236592650662,0.7259588241936091,0.7101283998592012,0.5920245398773006,0.6863207547169812,0.23032671985243938,0.773131331630767,0.7318073201219485,0.6353591160220995,0.7167381974248928,0.3307716559157643
9,0.6547870635986328,0.7418599843518674,0.6958120482926994,0.6461038961038961,0.7158992180712423,0.33549822468293566,0.6951240167112048,0.6437810115742524,0.6088957055214724,0.6816479400749064,0.24486398367772974,0.7358240997934535,0.6793562632418028,0.639963167587477,0.7049056603773585,0.3117478159783376
10,0.6404885053634644,0.7501144913888421,0.7049047058359751,0.658008658008658,0.7228070175438597,0.3574953977962845,0.7017388686062704,0.649799944341523,0.6150306748466258,0.6826801517067004,0.25433959984843274,0.7358478407591683,0.6777251728914033,0.6648250460405156,0.7204301075268817,0.35930086826997104
11,0.6369813084602356,0.7821499725923428,0.7441815875207977,0.6655844155844156,0.7324675324675325,0.3824008276450768,0.7264010689149009,0.6876477916556527,0.6303680981595092,0.6998754669987547,0.29419867460232685,0.7672740962323088,0.7154775939663609,0.6703499079189686,0.7279635258358662,0.3761056110854221
12,0.6186163425445557,0.8112036997994789,0.7835703286901115,0.6561147186147186,0.7331513751837078,0.3824115639511715,0.7596258797847114,0.7363378993461901,0.6395705521472392,0.7158403869407497,0.3308522220261769,0.7961566768074506,0.7563094613026715,0.6519337016574586,0.726878612716763,0.3634987352585865
13,0.6101517677307129,0.8201441303105264,0.804471796009647,0.6433982683982684,0.7271221532091098,0.3632226680081,0.7759042493131092,0.7658166854461168,0.6196319018404908,0.706855791962175,0.2977185980693239,0.8081187319611055,0.786066772238195,0.64548802946593,0.7255880256593015,0.3583881502906864
14,0.624527096748352,0.8102163213770356,0.7988896063414961,0.6542207792207793,0.7286624203821656,0.3689410807669399,0.760510369227295,0.7546565716671522,0.6242331288343558,0.7051744885679904,0.29729024741882387,0.7970486588050154,0.7760333931592387,0.6537753222836096,0.7251461988304093,0.3598895556682813
15,0.6071737408638,0.7801331965293006,0.7654462815588314,0.6691017316017316,0.7262144616073427,0.37213834038098786,0.7253189807670594,0.7135982917302719,0.6180981595092024,0.6852085967130215,0.2611219891777243,0.7737180726405719,0.7423808800929992,0.6786372007366482,0.7284046692607004,0.3839905672277996
