epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,5.020478248596191,0.6819905045351474,0.6608731364297867,0.515422077922078,0.6729961657841884,0.11559630979205196,0.6226852723098348,0.6007821906085336,0.5153374233128835,0.6735537190082644,0.12480514407482947,0.6686354710377176,0.6305482987616797,0.5174953959484346,0.6733167082294265,0.11666105637064818
1,4.939545154571533,0.6238323928056071,0.594589212938209,0.5708874458874459,0.6810136765888978,0.19599625101508855,0.5611662087395084,0.5302774316136194,0.5444785276073619,0.661345496009122,0.12293102748916332,0.6165901868414001,0.5682383542151938,0.574585635359116,0.6822558459422283,0.20286485086964393
2,2.139883518218994,0.6282316731789134,0.5946258145026585,0.5746753246753247,0.6857257097161136,0.2110953147642702,0.5552899996236216,0.5234477999717391,0.5552147239263804,0.6704545454545454,0.1545021689467139,0.6153760060234221,0.5688517355239595,0.5736648250460405,0.6822237474262183,0.2017681749371915
3,1.5924087762832642,0.6481057385075243,0.6048558389737866,0.5522186147186147,0.6886171213546566,0.21660209208463188,0.5662708419586736,0.5250400539913076,0.5383435582822086,0.6766917293233082,0.14825638023941867,0.6314876428273456,0.5772234460562665,0.5543278084714549,0.687741935483871,0.20918172050607894
4,1.8392207622528076,0.6487330986113453,0.606193344381667,0.5576298701298701,0.6894586894586895,0.21814989706673535,0.5623188678535135,0.5240836482971322,0.5383435582822086,0.6738894907908992,0.1379658174087344,0.6328476610061421,0.5753288348196351,0.5534069981583793,0.6844502277163305,0.19179659274669034
5,1.6218303442001343,0.6243247643409982,0.5869405824750554,0.5727813852813853,0.6873886359136805,0.21406730967482387,0.5535022018141443,0.5178728931053737,0.5506134969325154,0.671892497200448,0.15031867797664444,0.6117029394707122,0.5556602797090745,0.5736648250460405,0.6869506423258959,0.21350420507344953
6,1.310394525527954,0.6307313042296809,0.5888327032068208,0.5863095238095238,0.6891644643220167,0.23025589943584104,0.5633256803041138,0.5228214045328534,0.558282208588957,0.6666666666666666,0.15344050992727123,0.614992759005457,0.5553863200316226,0.580110497237569,0.6824512534818942,0.20956312628257057
7,1.0266053676605225,0.6513423895729091,0.6025635298420595,0.5992965367965368,0.7007476257829864,0.2701821779762653,0.5854285069065452,0.535289778337228,0.5628834355828221,0.6705202312138728,0.1661308367120956,0.6306244891452913,0.5648814779079319,0.5994475138121547,0.6951646811492642,0.25557710018184226
8,0.9279244542121887,0.6710744387286594,0.6197299923262312,0.6006493506493507,0.7079540957657301,0.2967994835165014,0.6101377545259513,0.5554800894101717,0.5751533742331288,0.6855845629965948,0.211185317703839,0.6539415090436121,0.5833646312183629,0.6077348066298343,0.7070151306740028,0.2930270068117079
9,0.9732761979103088,0.6776839006952643,0.6275038657635874,0.5957792207792207,0.704392560348239,0.28243821818505777,0.6223888742519478,0.570420240538427,0.5858895705521472,0.6931818181818182,0.24033670725044384,0.6643909255245906,0.5923317375724246,0.6077348066298343,0.7062068965517241,0.29037264643635347
10,0.9617294073104858,0.6761712088416634,0.6256024864300271,0.601461038961039,0.7048687637747947,0.2844438259648204,0.6265290376002108,0.5717034456587511,0.5950920245398773,0.695852534562212,0.253919295025895,0.6667175401646267,0.5960260107473848,0.6104972375690608,0.7044025157232704,0.2861819035160712
11,0.9289146065711975,0.6719161407676019,0.6168779159579254,0.6047077922077922,0.7032297379646557,0.28005453188110957,0.6253246264443524,0.5674690750378042,0.5950920245398773,0.6901408450704225,0.24083164097073076,0.6624170338037436,0.5906045966510235,0.6197053406998159,0.7068843151171044,0.29783317132662246
12,0.8997668027877808,0.6800744574689379,0.6202031504152927,0.6160714285714286,0.7095189355168884,0.3032439806418149,0.6306221536376981,0.5706841994852078,0.5996932515337423,0.6911242603550296,0.24740237090136533,0.6660799256568616,0.591772911636248,0.6243093922651933,0.7098150782361309,0.3077343239479358
13,0.8012317419052124,0.6899795730964562,0.6243852302392605,0.6277056277056277,0.7161716171617162,0.3266455540913772,0.6375004704731078,0.5722698493737501,0.6073619631901841,0.6952380952380952,0.26283121174868723,0.6700446669312088,0.5925111010289522,0.6307550644567219,0.7137758743754461,0.321053402545143
14,0.7473748922348022,0.6949439899926912,0.6275787530997339,0.6328463203463204,0.7184063083627309,0.33455009915701833,0.6443035116112763,0.5793203424165297,0.6042944785276073,0.6913875598086124,0.25268511087560336,0.672785052687986,0.5941885009547099,0.6307550644567219,0.7129563350035791,0.3190181679090212
15,0.7127267122268677,0.6953886323813272,0.6297903162413936,0.627435064935065,0.7153194128592103,0.32400241157854914,0.6487824155971245,0.586663175204059,0.6042944785276073,0.6928571428571428,0.2553217485558676,0.6744977937859719,0.5978165870447576,0.6289134438305709,0.7131672597864769,0.318603390832006
16,0.720302164554596,0.6869647307958996,0.6247664668926813,0.6222943722943723,0.7103734439834025,0.3081376379769992,0.6449057171892054,0.5864064550196518,0.5920245398773006,0.6833333333333333,0.22528389578458904,0.6681911758222006,0.5937560870046673,0.6270718232044199,0.7109207708779444,0.3120096447269699
17,0.7090421319007874,0.6807874665017523,0.6215071035693465,0.6222943722943723,0.7103734439834025,0.3081376379769992,0.6404268132033574,0.5823573022549198,0.5920245398773006,0.684085510688836,0.22649412708342612,0.6639466303090735,0.5904319067966551,0.6252302025782689,0.7099073414112615,0.3084860027818566
18,0.7192203402519226,0.6782573824984539,0.6193862025897154,0.6228354978354979,0.7106683271066833,0.30917852278617364,0.6362301930821634,0.5770264767576578,0.5904907975460123,0.6840236686390533,0.22456522897200853,0.6609552686290271,0.5870275397279718,0.6307550644567219,0.7125448028673835,0.3180245291476762
19,0.7195082306861877,0.684594671201814,0.62427860260559,0.6263528138528138,0.7155509783728116,0.32444460398154934,0.6385355113101734,0.5781338827063238,0.5920245398773006,0.6870588235294117,0.2316757737057058,0.6647402568772491,0.5888309993572188,0.6307550644567219,0.7137758743754461,0.321053402545143
20,0.7232893109321594,0.695506344755533,0.6315440628320566,0.6312229437229437,0.72109678739513,0.3432366888757974,0.6418664609130942,0.5797026795712245,0.6073619631901841,0.6988235294117647,0.27028840265665677,0.6718964622569519,0.5924266490443377,0.6289134438305709,0.7163969035890219,0.3276039354641941
21,0.6958401203155518,0.7097511525271265,0.6431722429651248,0.6328463203463204,0.7228915662650602,0.3495832693311939,0.6476250517520418,0.5857955268379857,0.602760736196319,0.6984866123399301,0.266034351051267,0.6828613968505913,0.5997346082406251,0.6335174953959485,0.7205056179775281,0.34119536081972024
22,0.6807128190994263,0.7138980247746481,0.6453976579670118,0.6425865800865801,0.7271224953522,0.36331187591331304,0.646919342090406,0.5839102672506067,0.6042944785276073,0.6964705882352941,0.2625658768664666,0.687251779724537,0.6018619170060198,0.643646408839779,0.7249466950959488,0.3561978058282741
23,0.6668855547904968,0.7125428683870242,0.6436909780391071,0.6539502164502164,0.7302256907825353,0.3733191573988484,0.6438989047386051,0.5801625621112281,0.6073619631901841,0.69377990430622,0.2601170259013564,0.687965704479242,0.60141898635296,0.6519337016574586,0.7264833574529667,0.36245532718000556
24,0.657352089881897,0.7137473705046757,0.6459043033961231,0.6628787878787878,0.731696813092162,0.37949551969357065,0.6438800858142948,0.580606158116544,0.6119631901840491,0.6918392204628502,0.26186076630100363,0.6915471987356241,0.6054527039583297,0.6611418047882136,0.7286135693215339,0.3714594850751018
25,0.6405006051063538,0.7197405994078071,0.654929946882673,0.6647727272727273,0.7324551932627942,0.3820544835886125,0.6496857239640182,0.5894630134208647,0.6119631901840491,0.6918392204628502,0.26186076630100363,0.6999854162639181,0.6153478030118774,0.6685082872928176,0.7341211225997046,0.38750232777341775
